,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
10,0.11447207843734677,0.024190919687859098,0.21146256550341683,0.033556893917458225,0.06919459413640824,0.050288710220402176,0.017736077688235256,0.052452880414032524,0.04608412367238343,0.0,0.10976865547524355,0.03379992699339342,0.059533032470833976,0.8940587865160033,0.05257639531450801,0.05686039733003911,0.7973619203954044,0.8262204735112065,0.10983143720114287,0.04322431307384727,0.06870434017463277,0.14967215423867625
11,0.10664386455907131,0.1464753253904394,0.5212621630739487,0.04862431329226842,0.09525351284409636,0.03454617338243442,0.03045314793780744,0.052098534286493865,0.11581185772314938,0.051626234584337134,0.28917407592864663,0.08261083575256534,0.8413222890484553,0.9143256419041463,0.09585050642774084,0.09958578357484008,0.5513666419578148,0.8595980377337611,0.1402632952757602,0.056612586009721626,0.09376764880620664,0.5483046940178112
12,0.34362496557182987,0.4224162327795593,0.9018181915291704,0.04890846334080134,0.1869838561957151,0.061405462224094036,0.013662625280082096,0.013685313705356,0.0198520574390144,0.09419111102634987,0.07709720208594774,0.08246049935479453,0.014821597124497285,0.9084541209350204,0.5617175852645826,0.09230346257721998,0.8364387710291724,0.8600838942965696,0.14148304128534567,0.29658451828023313,0.04944153806574219,0.7756448786665853
13,0.006771101034537426,0.38347638002378115,0.8643282307530926,0.04352852395042896,0.03555604933518441,0.006217133079727911,0.01974584215176126,0.005519178222533759,0.16694797571562797,0.03369452666505727,0.07227198174714086,0.06029514406320994,0.04737105567384233,0.8812094354687412,0.12251085177524383,0.05917890134788437,0.7968308324857518,0.8300080684167382,0.9253929608709549,0.239069759762824,0.03772458920043756,0.3732257517624778
14,0.0688907635561833,0.2398347695102746,0.5775603043677713,0.005827493525130417,0.02018997057048761,0.035962902783944324,0.0010575117279008194,0.005927334919584523,0.2652015433647672,0.030513041863590502,0.034368810566898556,0.047537743897012714,0.032627685249339546,0.8044749322216249,0.44617338521238264,0.015556537633915521,0.4191768497888695,0.7492647662315769,0.8338260110966478,0.17013826567048929,0.01961498113989195,0.41739327518805974
15,0.34476488606700423,0.0753827615710211,0.5307387531620849,0.0,0.0,0.0024593271651307085,0.010567706494137826,0.0004142824421761899,0.20407894989368472,0.005408456243125732,0.025246857902917398,0.011838445518321332,0.013277864448116725,0.5869396993096654,0.19474595223789729,0.003355720222712548,0.29057396051477913,0.5359309231961574,0.6122354948750794,0.06509938527496005,0.0033304434480294952,0.40775977852491463
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.006092585624681838,0.47680514537871216,0.4655397943047307,0.007632401307286109,0.0013631203158994678,0.4360451805816608,0.0,0.46854701428168233,0.41067278435046617,0.006019625214591056,0.0108064410818296,0.5141876149609726,0.015444457408796802,0.47650141724780276,0.019197865293562346,0.49890660609801174,0.009556949983613934,0.2736975271160843,0.5331029842502132,0.05994953402105634,0.0007971242938790196,0.030101562706184935
33,0.4936693611054632,0.7631657554452607,0.7585179430907638,0.002397890219663609,0.04773332631969526,0.2940513199887068,0.03921703950859342,0.7557568697912729,0.735840130902449,0.026927271306431293,0.0617217724100607,0.8115040824371074,0.02860587378337861,0.7827289627772174,0.14291778930106047,0.003989049860436112,0.025507170544165726,0.1514937822853767,0.8261019777208239,0.20330137989763675,0.07530619136195732,0.21576604839651717
34,0.7306829902537407,0.8523816836105957,0.8543415567959236,0.3795547692441364,0.020853901487068997,0.3976186776323141,0.017458323214098025,0.004294177729539349,0.3794109068838105,0.05412276396949386,0.0737073591519939,0.8953908230948693,0.07647613279533172,0.864249572926937,0.04246629769590125,0.019526035561509957,0.08112551482056941,0.1818301694242059,0.16439735947375647,0.2805498263642354,0.16361250339899266,0.17883187246011326
35,0.7038731226432583,0.880045847287992,0.8826503004922674,0.02974804645058158,0.13560979703287274,0.8481959017170154,0.871148424417138,0.04500398304963511,0.1788527802185651,0.1565842779139412,0.2427338245019188,0.9379524319688087,0.5780824779529989,0.8981572956853346,0.5738320126661832,0.03142447855775025,0.4116031018064092,0.47335348566297236,0.19684943096132346,0.32451270336471755,0.20775906267639,0.6143992313276547
36,0.7630625889982341,0.8799934632202246,0.8773107272315792,0.07929005563208004,0.3640684273129656,0.42721807116569493,0.0,0.04622720822516183,0.38514869739458973,0.3627539052206275,0.12197405724905037,0.9433066357409213,0.5584026902949938,0.9032329190175779,0.4067003803114559,0.0344789938968162,0.2172919596147968,0.35107894177429194,0.2663389791981283,0.4290351434138788,0.10783856843862051,0.5369797627328531
37,0.670761305139824,0.8561883248273272,0.4611719490824785,0.12900242909903364,0.046507761395626596,0.43876703855849236,0.0063288956666624555,0.0338643008994694,0.5102375481669715,0.6796826481247946,0.11926152102884516,0.9098566129148313,0.18618073229021948,0.8623673636475171,0.4253126349221984,0.025281168037115265,0.07309753661926911,0.46958503150457703,0.23935064782565724,0.3709693515311351,0.0859751634726138,0.5685595330281357
38,0.5850530075180268,0.7819669259396314,0.053646213434080645,0.03481403944721587,0.004160440457966122,0.1535374147821915,0.004261150037363806,0.00746768761084559,0.34647586064622676,0.3617588160037222,0.1576435119730407,0.8203587210516533,0.11354958919213172,0.7709764296673604,0.21528193773424786,0.008414234584324243,0.01268996560186915,0.766405800533266,0.844595313247314,0.29638714256253895,0.04860405528088064,0.36554065782408957
39,0.30998302210233214,0.5772706779415745,0.0,0.013512737126736748,0.019310597812403765,0.2795146866548822,0.5363059594143498,0.002634167355946042,0.18267860723399437,0.11489644432909399,0.10302525943049243,0.5980226603769208,0.29705430199753846,0.5390801090531601,0.527610309649365,0.000502698509421984,0.0010159438149567191,0.5612800671941484,0.602373922950127,0.18559369928003078,0.0145186211215348,0.014728659675784262
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.009726760873782,0.461618602255791,0.0,0.0,0.4775995918043102,0.44776921952538296,0.0,0.48335534285185766,0.4407153641307916,0.0,0.0,0.439949947965358,0.002021527648268774,0.44026069363261816,0.004627461212252918,0.4966168333865109,0.5665163456846906,0.013747010688636941,0.0,0.4948053747232968,0.22678494086451484,0.00808081843689338
57,0.030824660650284844,0.203928162284707,0.026512980390831893,0.07063002591663216,0.7570027007932608,0.7118538296320402,0.014298851385656886,0.007133273999879229,0.7378682428991011,0.019184919243283294,0.0,0.7501965905026066,0.03516528977851575,0.7446344958127685,0.03237493739380048,0.005649507815374401,0.8233705540419675,0.7490324240791713,0.004179957061034875,0.8134115299166488,0.7605574576927332,0.038108099558599035
58,0.05175013257462903,0.6375284882480933,0.43112277055673504,0.06841494585072899,0.1762051759929107,0.779574031628014,0.0018032238403149889,0.03005274157913658,0.6577252623170755,0.6401888607899164,0.1685905019388533,0.8333100107981825,0.1066556541320512,0.8413706243339132,0.16449382211674834,0.04366097759989066,0.8911636169875754,0.056174120290010385,0.011722821902495963,0.1144116853037484,0.8541667229323461,0.07467971743736981
59,0.08689973157464448,0.6993590818175851,0.09793745837065806,0.15036535434950674,0.28300984303605753,0.8010241076240256,0.4292077368301532,0.048165313644819616,0.13338141064863396,0.6931213003623512,0.04382549993330167,0.871378309389262,0.19552929478308528,0.8783154206259413,0.3064706631585049,0.08332775107411854,0.9123924468051955,0.09948660807797705,0.016694491333879777,0.1451782262913744,0.6094954685110491,0.1015175485043133
60,0.14238694905271904,0.7092015056983868,0.13903846461367775,0.05984950202141002,0.8927976035613852,0.46357590638888735,0.004215467395866788,0.027650189446373652,0.11193457081091354,0.3810101145499973,0.1408965834883189,0.3119862995924103,0.042248007456574276,0.8884996697074652,0.8295279428832459,0.06959779496404869,0.9086953611703931,0.26360738143689494,0.003409954282206318,0.14776057057632808,0.8783573291150817,0.44089756822516785
61,0.022371511399477954,0.8436376405932456,0.042580337526764246,0.17188465195608724,0.3006000902314662,0.4037256486437749,0.10010101758792445,0.029573363441423303,0.08570976927637274,0.26006267564405366,0.1382942061132509,0.1695344190033313,0.32724290787876253,0.8619961118564347,0.7853154514621726,0.07255691849598166,0.8789963212972441,0.16559088801918956,0.0011205228151100117,0.9349932983975391,0.5394470048837812,0.4377893272858035
62,0.00832153516191863,0.769002030346484,0.07636292867640676,0.026432459017498664,0.7872668069854792,0.46520202760991947,0.7521005923504701,0.003477887148316015,0.02991406184575265,0.7919795820324049,0.027340416282250604,0.1674219453052702,0.05466723255367254,0.7717518956068727,0.0023642303161907153,0.02645105439970952,0.8148164012088813,0.0909820069471105,0.0,0.8433720236931243,0.47832731699363057,0.2299948212297026
63,0.0,0.563692282187716,0.023775042137915574,0.07211868941883083,0.5754932222103938,0.1212100847906901,0.025788570226458276,0.0,0.03047384486390756,0.5806431917892007,0.006885127190379974,0.1153750483402642,0.015007319021070548,0.5387974536503003,0.013361925071419038,0.5855879730908872,0.6214779241665969,0.2744843804779699,0.0,0.6210040955337764,0.2929987251856575,0.1360299566458249
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.4739549040839769,0.17054227139215905,0.4840283230253826,0.08122298802422225,0.0,0.0,0.5173257303401048,0.5427021536646465,0.01550007758020573,0.0,0.0,0.4491193200954786,0.0007120684340900943,0.20550436120035412,0.4550387233628134,0.4697798296838687,0.5449707904734613,8.23753943163521e-06,0.0,0.6072340018782971,0.22329847650953788,0.2552385981594142
81,0.7777756822911625,0.0,0.03332529062620581,0.21169609905443132,0.0305360685969665,0.024677273462148264,0.0746788334385333,0.839486174092718,0.2005112495375168,0.03164099837340524,0.019160442278045395,0.0,0.009350475474137062,0.5081812245657964,0.7377831599644197,0.0,0.8056935673897415,0.017912203635603748,0.00013307916706876722,0.9114048224219267,0.06851763590012604,0.48941920750160317
82,0.8746159765449113,0.0,0.8655067049605617,0.09738453487879556,0.11375257833118621,0.03715060628308634,0.04201597329379153,0.933000105410843,0.19476759388497628,0.12144257122515555,0.0050807495356101256,0.016210467543242783,0.02347534935470936,0.8033881154984803,0.8250936154714192,0.8554794342786111,0.8737452344994178,0.03671080081157965,0.004408369577921542,0.9991813115509449,0.1511519158194045,0.5802671298805908
83,0.05913328801229113,0.005047715258389824,0.8897749033001455,0.08914771811844897,0.029975378911360408,0.0899503292721151,0.09997997589954401,0.9653231806853843,0.20009060408204668,0.15849615730817024,0.03619169484080182,0.030879431040346867,0.01150514914617046,0.4512392219525665,0.6065046469052704,0.06027261229101101,0.8885981888530398,0.06808381973238965,0.007863567540246216,1.0,0.19494034939168156,0.569423466878849
84,0.013287759449595267,0.04325362255509723,0.8875930069253669,0.002223407118227811,0.036817657658526154,0.13565780797632565,0.10260570513955472,0.9687578086700782,0.3473320110809962,0.30008622927512874,0.2527330069705641,0.05868900128133464,0.06378077162693033,0.34273683637181845,0.46795430466775345,0.0874863380176635,0.8828120874867671,0.07282175872067329,0.037063884379629375,1.0,0.3641338806042754,0.5671950023657408
85,0.037921203396495795,0.028400117263539117,0.48876757046327146,0.05482641746918399,0.024052910855139654,0.8263452497256478,0.08399286414145514,0.9444724667360418,0.2948236065541611,0.11421077750514594,0.1068330051033643,0.03830208557743423,0.06747167485974533,0.34784289546184793,0.5522970413386636,0.09648255636106229,0.8588503574863088,0.0446321244323485,0.02868411213619982,0.9911305882259556,0.3216648677435088,0.37972239324224943
86,0.23088617426321972,0.13370431102709335,0.5180537341190844,0.0010296948259866424,0.07615745871142943,0.7524590873869903,0.8904122995153992,0.8670509674447656,0.24990748806333304,0.13432192881355584,0.023174317065601264,0.011829351243735613,0.24314020506475434,0.11932893131150302,0.2760303024546115,0.7915851638941303,0.8004506154533653,0.033204417977613566,0.015535164363732415,0.9249098349931305,0.23882080354796212,0.41885758661226163
87,0.02802299628797788,0.5423296703448064,0.5970900110484049,0.001113378168556637,0.5752383202673309,0.5570012816935774,0.6721252077376165,0.6608419694008713,0.12406056261277514,0.024833666037844877,0.5777821962339356,0.022202514436656343,0.0025084858998254763,0.07755940757803015,0.05609449772899129,0.5668404539843133,0.6293580506763284,0.0084284786986115,0.0018729201962872082,0.7177955572376299,0.5216459435447304,0.2725569847279598
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.46948605557119744,0.008807583086891231,0.4701288520791152,0.48485099805664345,0.04641700867781661,0.011868636438420791,0.5558887933692614,0.5530739990894542,0.04500926584355212,0.1552551155772859,0.1468724171685722,0.5056694307204975,0.0,0.00489368201950043,0.002668627716445511,0.0020695620483361238,0.507338106246374,0.10525089016099161,0.4137354556960659,0.564358334433502,0.21349061735611247,0.38566721685097866
105,0.0030425870163149067,0.00304153317712843,0.22960500020351154,0.7803737991360506,0.15379818214769433,0.13384279223485493,0.8538933006285191,0.8247123759642685,0.04712077022537841,0.5539627677506811,0.5231611446232314,0.7798758651579246,0.01461575290677812,0.1582005334256053,0.04789496105241325,0.05436327469160673,0.7833298946898671,0.7011895497962624,0.7157594658194512,0.851689366183616,0.19143321906869318,0.5969363885590039
106,0.07511355642375812,0.005870144081277347,0.7271179897770153,0.8581551345297654,0.20008800613985697,0.46181991636125314,0.9417365486387241,0.8975623755825541,0.405249435487457,0.7193925827387483,0.616569555822823,0.8638389548294466,0.0449956973125807,0.15458576650462963,0.8584453951086101,0.06629739089377075,0.8620134407467316,0.44853004914012895,0.002509959545725782,0.9286099194986007,0.2846963694658564,0.5431213410421406
107,0.09129528866842282,0.1505697364103195,0.5440903592330959,0.8961994551868965,0.26246748773226364,0.6565953566701991,0.0773546922829739,0.9249748813844667,0.21163672032467007,0.4915456712857066,0.5449065493591942,0.1160120078845146,0.11703109499060897,0.3084214214395656,0.2248719127055481,0.12209465142088162,0.8903663424614195,0.4621757587605718,0.005018597918311951,0.9466143789181728,0.33462782974665595,0.6086382818059476
108,0.9063118634240156,0.14542925344847513,0.5594310349458781,0.901807401837193,0.023595477455948203,0.5062163598382715,0.23801930484021705,0.928231404432614,0.6032635643909973,0.10278283597518367,0.5262984232568542,0.062216690450277425,0.041072911879427826,0.13560803455751397,0.9015357898319355,0.037023490465654674,0.8893747714600827,0.32408764879306834,0.09467465483969337,0.9385460314310706,0.1800329623040325,0.4550832376802043
