,2007,2008,2009,2010,2011,2012,2013,2014
99,0.09130264384865897,0.0,0.3999634008296459,0.0,0.0,0.15492979834476633,0.0,0.0
100,0.17864300195452362,0.021079749624264198,0.4946922154447827,0.0,0.0,0.38782916092677555,0.0,0.0
101,0.0823682388427668,0.14142701402254085,0.49928809417731534,0.0,0.0,0.161642160962864,0.0,0.0
102,0.13174012052095543,0.15026767168398328,0.4879240579916621,0.0,0.0,0.29202331039107515,0.0,0.0
103,0.14563206880905633,0.0,0.3949354196736472,0.0,0.0,0.10481342305093966,0.0,0.0
104,0.11923020429122758,0.059096372873212934,0.39097295477341576,0.0,0.0,0.1013915599490246,0.0,0.0
105,0.03372839584890295,0.02045757060098087,0.01261709019075876,0.0,0.0,0.10864160818932114,0.0,0.0
106,0.03533296004736917,0.0,0.10149363724392385,0.0,0.0,0.10531048721791753,0.0,0.0
107,0.14583553484681067,0.007862458104965598,0.0,0.0,0.0,0.04260687428793648,0.0,0.0
108,0.18807175971378592,0.03456407987815476,0.0,0.0,0.0,0.20357112039170586,0.0,0.0
109,0.16684600490407125,0.15646411668879073,0.0,0.0,0.0,0.604486481840737,0.0,0.0
110,0.09297444953001159,0.041264506548712235,0.0,0.0,0.0,0.27160711582856584,0.0,0.0
111,0.10127781749450365,0.009983650249576842,0.012021340441471188,0.0,0.09990728288687134,0.19569402786907109,0.0,0.0
112,0.6064693185716147,0.0,0.00894527973806988,0.0,0.023474702443564845,0.2494839576158541,0.0,0.0
113,0.6787380717913833,0.04346137273800839,0.0,0.0,0.0,0.0,0.0,0.0
114,0.536715270028672,0.01806574076676734,0.0,0.0,0.0,0.11102146321269654,0.0,0.0
115,0.5041971807349944,0.060934831806321386,0.0,0.0,0.00403801506559815,0.0689766420755471,0.0,0.0
116,0.4215931451750953,0.33508099959275983,0.0,0.0,0.03423816261899182,0.09328780085223276,0.0,0.0
117,0.3080593404700317,0.2559465936440873,0.0040082549496223635,0.0,0.013459124037008122,0.11807414957181428,0.0,0.0
118,0.9602927259380407,0.01474444511917766,0.021411533874029328,0.0,0.08665694526665985,0.07140224360410333,0.0,0.0
119,0.7196048650785164,0.0,0.07062886923681289,0.0,0.04005399972611405,0.14615629401642544,0.0,0.0
120,0.9174388840935902,0.0,0.0786090506510973,0.0,0.042602396487440776,0.1653739867060448,0.0,0.0
121,0.7914545535825243,0.0,0.08434918214545073,0.0,0.0,0.1679664601896022,0.0,0.0
122,0.5114031841516029,0.0,0.014880751186107842,0.0,0.0,0.16899707703527725,0.0,0.0
123,0.48790719553320655,0.0,0.01855532314586202,0.0,0.0,0.13146632495408983,0.0,0.0
124,0.41326816764342245,0.0,0.16448387672141543,0.0,0.0,0.0664694088926625,0.0,0.0
125,0.880382194993911,0.0,0.3090036577413431,0.0,0.0,0.0,0.0,0.0
126,0.8128329084173505,0.0,0.2383682022704999,0.0,0.0,0.0,0.0,0.0
127,0.63466125325779,0.0,0.15457102128838668,0.0,0.0,0.0,0.0,0.0
128,0.13140478311608292,0.005476543515518752,0.056568623598335095,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0024880670704736166,0.040320609743893135,0.0,0.0,0.0,0.0,0.0
130,0.04068412375624651,0.0008977960009668631,0.11244646311952274,0.0,0.0,0.0,0.0,0.0
131,0.013715898420480956,0.022916033507408545,0.017121633381897983,0.0,0.0,0.0,0.0,0.0
132,0.1355303515191441,0.09277732450555126,0.08705671236168736,0.0,0.0,0.0,0.0,0.0
133,0.15679270116926744,0.19751019574486864,0.20510292008495246,0.0,0.0,0.0,0.0,0.0
134,0.1464249357725089,0.0011115326408219948,0.3534837897309306,0.0,0.0,0.0,0.0,0.0
135,0.012649212979657598,0.0,0.3791996346040524,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.23107329984129235,0.14186956946999024,0.0,0.0,0.0,0.0
137,0.046786029491495185,0.0,0.7285688263603092,0.1809948041241733,0.0,0.0,0.0,0.0
138,0.08482348164803705,0.0,0.8610520506963709,0.1410646946280358,0.0,0.0,0.0,0.0
139,0.0,0.024601327085823972,0.8695178688743417,0.09208596217624598,0.0,0.0,0.0,0.0
140,0.06070292084509666,0.12994029147150657,0.7800396097760152,0.0008614046584086838,0.0,0.0,0.0,0.0
141,0.14788375225747352,0.13776255344549757,0.8807995117138124,0.0,0.0,0.0,0.0,0.0
142,0.3527792211947692,0.010059121918820692,0.7435330230323858,0.0,0.0,0.025306361679177946,0.0,0.0
143,0.3417291335663223,0.0,0.4445731564545126,0.0,0.0,0.008774034056428764,0.0,0.0
144,0.32302931690808473,0.0,0.7174107027592449,0.0,0.0,0.005400405894509611,0.0,0.0
145,0.11656783954744078,0.0,0.5347870676661761,0.0,0.0,0.0,0.0,0.0
146,0.23395322109439104,0.0,0.3429443346934397,0.0,0.0,0.034687114439119676,0.0,0.0
147,0.24173194681265972,0.22516646657564016,0.19293914253569633,0.0,0.0,0.06322273408785274,0.0,0.0
148,0.18931649334769726,0.11328630512041979,0.7241217140005938,0.0,0.0,0.0653857350641705,0.15523557393867526,0.0
149,0.3096395547867388,0.006033330920187961,0.6356700940158343,0.0,0.0,0.044607345662368396,0.2461728144412315,0.0
150,0.5165567036405827,0.0,0.6514219186447544,0.0,0.0,0.025971497319866813,0.3266699066392036,0.0
151,0.41470959951321656,0.0019738544821101315,0.6286486402468053,0.0,0.0,0.0,0.4358697400004393,0.0
152,0.2000039946748145,0.09665148633028313,0.44402548001669845,0.0,0.0,0.0,0.22534729475032175,0.0
153,0.2733259088808825,0.14488735333084238,0.39446436946430896,0.0,0.0,0.0029199377200211708,0.39391755205466406,0.0
154,0.13839243438132096,0.031296806913991455,0.14527474888426906,0.0,0.048896059130900754,0.0,0.36829646832716323,0.0
155,0.598595048211895,0.12386632361212048,0.14921205275345809,0.0,0.07274563002967098,0.0,0.2973187707473315,0.0
156,0.7067401041134045,0.21855562159706515,0.30496070874617515,0.0,0.07879788655084252,0.0,0.15872387154166395,0.0
157,0.6136525275126963,0.23836068116825535,0.12466930505820135,0.0,0.0,0.0,0.16210090996395912,0.0
158,0.8038619953135779,0.22602350522200568,0.05316540648916144,0.0,0.1011901858040853,0.0,0.5596408037730725,0.0
159,0.5132246172767522,0.0838938155736115,0.012980005288734544,0.0,0.07066039110976989,0.0,0.5079098166977373,0.0
160,0.2788550896137739,0.0,0.0,0.0,0.011546723887034158,0.0,0.5942917903210108,0.0
161,0.3493466978712617,0.08219598937191605,0.02476623035633273,0.0,0.23190826149904226,0.0,0.31989668966767837,0.0
162,0.6381534192070819,0.160350267278056,0.5009580075854017,0.0,0.08095778954875,0.0,0.34368194682243824,0.0
163,0.6687492600623085,0.2805128065732679,0.2905893956809299,0.0,0.10487742538793579,0.0,0.508111778256595,0.0
164,0.7017022482818082,0.31924348993089124,0.3570606796562178,0.0,0.07064314235720165,0.0,0.17927690342151067,0.0
165,0.4874031849124433,0.35821468302086,0.45626006152892257,0.0,0.17557782304258246,0.0,0.4482676623907746,0.0
166,0.0,0.32973013529989625,0.2812248072531964,0.0,0.1953375307179327,0.0,0.17256588834552541,0.0
167,0.003435861642929387,0.46271346459952845,0.0,0.0,0.2194599131934897,0.0,0.010011275144599254,0.0
168,0.0,0.5523522580254072,0.0,0.0,0.022650996672074358,0.0,0.004149230322449113,0.0
169,0.0,0.6231443101457181,0.1696500465102938,0.0,0.0,0.0,0.015521695729098882,0.0
170,0.0,0.6963779160431798,0.19482667599257245,0.0,0.004406397129931672,0.0,3.310533076866694e-05,0.0
171,0.0,0.8917721608456773,0.12860047720200937,0.0,0.1266791825617585,0.0,0.06731046572123135,0.0
172,0.00794689262893032,0.8541275256031853,0.5088600794033438,0.0,0.14113722307300824,0.0,0.0,0.0
173,0.01181084424204002,0.5591256148672786,0.4967359231977235,0.0,0.16528579576313682,0.0,0.026418963217070667,0.0
174,0.0020393396605965595,0.5905530730008006,0.4282770724043899,0.0,0.1817313882763151,0.0,0.06594992093385575,0.0
175,0.008893338122387786,0.6637304293753231,0.33912809647526404,0.0,0.072515646659614,0.0,0.09853545653476803,0.0
176,0.16845828765708654,0.5227200169912274,0.10275610811346143,0.0,0.0,0.0,0.1002633388211168,0.0
177,0.15574482196922257,0.7625696439085679,0.1835334063035154,0.0,0.0,0.0,0.06581471261014389,0.019454943458920244
178,0.03230193870597057,0.8383480872451556,0.3681720013926753,0.0,0.0,0.0,0.0,0.0
179,0.0049694216109372625,0.8211535959216085,0.5790398842010286,0.0,0.033663513545424247,0.0,0.017211061617412784,0.0
180,0.023790273208968385,0.837310070242559,0.26250416837824386,0.0,0.013685144934724464,0.0,0.003957294027805302,0.0
181,0.03269482554996982,0.8275022465085728,0.8430185928171047,0.0,0.0,0.0,0.13987309597960343,0.0032501546943830614
182,0.0,0.7733797467367878,0.778054689474342,0.0,0.0,0.0,0.16656170615793822,0.024110529648133608
183,0.0,0.913451414351299,0.3031773130390665,0.0,0.0,0.0,0.576691138797202,0.20110564546149734
184,0.0,0.17554804511434127,0.0491778855767984,0.0,0.0010115475622293351,0.0,0.47445320970717775,0.2779636818560797
185,0.0,0.2167202761957802,0.4842226167923634,0.0,0.06925529487405947,0.0,0.21754733996487516,0.15534135745976344
186,0.0015679189431664258,0.37653673044052494,0.004884772953839784,0.0,0.0003398168280569148,0.0,0.37762759177127353,0.046236450603724596
187,0.0,0.5387380444298144,0.005498621725932558,0.0,0.0,0.0,0.4549665279864489,0.07466259766739271
188,0.0,0.13776604320553723,0.031887058537791294,0.0,0.0,0.0,0.37548614002825964,0.7586454505754118
189,0.008154073343872402,0.0,0.0,0.0,0.0,0.0,0.8424498082962726,0.5819024899259184
190,0.009432945986842337,0.0,0.0,0.0,0.011833733000084,0.0,0.8395611589558479,0.3198430240719023
191,0.008132766162896763,0.0,0.03627922640913235,0.0,0.0,0.0,0.14655710061350322,0.7404962853697783
192,0.0003682754015574291,0.050235065220844435,0.23742607353150713,0.0,0.005508829193212723,0.0,0.05126235688242461,0.5241767992561862
193,0.0,0.09256620947530005,0.0201337242936756,0.0,0.018009615760396815,0.0,0.7425587298583272,0.8892148185395079
194,0.0,0.2565348274513344,0.03826483004303244,0.0,0.0,0.0,0.5670959552144657,0.9053322466975511
195,0.0,0.23896229910725197,0.0395374950139879,0.0,0.0,0.0,0.6868224912021389,0.009442936210248883
196,0.0,0.13994126550651684,0.1575803357454691,0.0,0.0,0.0,0.036024370905900466,0.051376608819956
197,0.0,0.018253753450787526,0.1308396561859127,0.0,0.0,0.0,0.010976565224856624,0.3253343728126585
198,0.0,0.0,0.15484073765792225,0.0,0.0,0.0,1.0,0.4174121532205637
199,0.0,0.0,0.04076867437214827,0.0,0.0,0.0,0.8072182689958165,0.5915949342473905
200,0.0,0.04832632577437231,0.008384217578843787,0.0,0.0,0.0,0.9992919850955874,0.616826273761778
201,0.0,0.033995917500506595,0.04166665041388635,0.0,0.0,0.0,1.0,0.4307852126827589
202,0.0,0.029875791515789975,0.11559668253621432,0.0,0.0,0.0,1.0,0.45378813873526547
203,0.0,0.061715927989768354,0.06690981753369786,0.0,0.0,0.0,0.0725786219865677,0.6513971374425133
204,0.0,0.12873448432936047,0.016447173594848652,0.0,0.0,0.0,1.0,0.656907295316421
205,0.0,0.14329208037007246,0.0049277547851560065,0.0,0.0,0.0,0.35609417030228707,0.5063187790296902
206,0.0,0.13045208003488115,0.0,0.0,0.0,0.0,0.16564115215684,0.3511090083888047
207,0.0,0.029146597297270895,0.0,0.0,0.0,0.0,0.023604489643100864,0.2683059102924433
208,0.0,0.0,0.0,0.0,0.0,0.0,0.1253229926984434,0.3466572833581798
209,0.07978564460795719,0.1546024186878823,0.0,0.0,0.0,0.0,0.00296040017842083,0.0
210,0.6465701993472226,0.1655259170315162,0.0,0.0,0.0,0.0,0.10101216724781467,0.022944724598315997
211,0.3673867543853974,0.1472139380926757,0.0,0.0,0.0,0.0,0.05909919284562323,0.2624762704908941
212,0.0,0.13560689265328324,0.017383459275777467,0.0,0.0,0.0,0.0,0.415714544856993
213,0.07448778855019324,0.34876526882516734,0.03830316945215698,0.0,0.0,0.0,0.006545622301513059,0.7753623915712478
214,0.11324254202865511,0.20232330759383288,0.029826407849383917,0.0,0.0,0.0,0.039323966906445795,0.8010470693269462
215,0.6508653543016495,0.436293484277239,0.0,0.0,0.0,0.0,0.0,0.9090618219463452
216,0.5420123136498167,0.6575476178123316,0.03867835044076035,0.0,0.0,0.0,0.0,0.6367526206527369
217,0.34731900102696267,0.35234762693576244,0.023390299040101318,0.0,0.0,0.0,0.056996341814249285,0.9115263844260785
218,0.4163272756421006,0.823993440819608,0.07356273935383459,0.0,0.0,0.0,0.007033753728937572,0.9260210848766424
219,0.3849436914579541,0.42926182518501843,0.16121992847058736,0.0,0.0,0.0,0.0,0.9241534019061098
220,0.17129287026539383,0.4299224508770237,0.04595821108367194,0.0,0.0,0.0,0.0025108317955999243,0.18508133296296103
221,0.4092846425670258,0.7608039249016746,0.07147980039031349,0.0,0.0,0.06489355760555661,0.0,0.5927865952471799
222,0.014237447501529473,0.26604837293545575,0.09904438453471198,0.0,0.00017217453533896444,0.20227507394496005,0.01828027154281762,0.2845836571792737
223,0.08563077337987277,0.26366248998803615,0.17023731235413866,0.0,0.0,0.11009726793738331,0.07389544861816129,0.34634313103072134
224,0.008023382023045035,0.16571787564838394,0.15184679836380074,0.0,0.002124398187236315,0.0008502231826108919,0.0,0.4849942423431526
225,0.01582573432184916,0.07029394690576243,0.06317858268242206,0.0,0.0,0.019829946899492634,0.0,0.8959279647054308
226,0.0015451779228508587,0.06697914539409687,0.009527193206288028,0.0,0.0,0.008313035170833954,0.0,0.892135837797977
227,0.19038305681399334,0.15028334590391265,0.011674647369893506,0.0,0.0,0.04069558158451525,0.0,0.39115373223835775
228,0.1545568315844602,0.14299115110648716,0.0,0.0,0.0,0.0,0.00977663585185249,0.7694452682689837
229,0.030338891800239947,0.3584120205269594,0.05902536006972273,0.0,0.0,0.0,0.0,0.6474183507742477
230,0.45073893154866823,0.10060193688611625,0.18140784068933188,0.0,0.0,0.0,0.0,0.48813651823692533
231,0.078767423491079,0.034003774811499105,0.1089091566078754,0.0,0.0,0.0,0.0,0.22507840767040946
232,0.018714950100052957,0.5704873356377796,0.09431825228500897,0.0,0.0,0.027355487873112268,0.003963912440111291,0.016943880964618123
233,0.0,0.2233235796100048,0.1330769512258211,0.0,0.0,0.0,0.0,0.0
234,0.10566699331040298,0.1557882275848147,0.19193777010114102,0.0,0.0,0.0,0.0,0.033531182437018574
235,0.0,0.15072982184470485,0.058458227257042555,0.0,0.0,0.0,0.0,0.04535990058969125
236,0.004440719913612867,0.3582073158871437,0.1765532807902387,0.0,0.0,0.0,0.03502975131891134,0.17996494377925304
237,0.0,0.2408718407948425,0.19205012219786088,0.0,0.0,0.0,0.07410254638525614,0.6041807195094542
238,0.02854266386038177,0.12798872669740866,0.039961072005665156,0.0,0.0,0.0,0.009306918396919899,0.710006405259009
239,0.0892814158800942,0.12369539683988118,0.1305725543622027,0.0,0.0,0.0,0.14260998165695862,0.8088306506012326
240,0.027658765262164303,0.19656077524085147,0.0,0.0,0.0,0.0,0.06875379692306414,0.8488267435442503
241,0.0,0.1506379715510572,0.010668620567754073,0.0,0.0,0.0,0.0,0.8558487929583043
242,0.0,0.19972181267700115,0.16390208789104996,0.0,0.0,0.0,0.06280755679869562,0.746761207710176
243,0.0,0.13620732318999768,0.2197112720900343,0.0,0.0,0.0,0.05428757867092214,0.96284871101796
244,0.00013967528143523243,0.18307850581372656,0.06707334939639073,0.0,0.0,0.0,0.04737386184508882,1.0
245,0.0,0.11910375093198329,0.06548828596665306,0.0,0.0,0.0,0.015231533181814628,0.9588484526141386
246,0.0,0.1193964000939291,0.007621976231869225,0.0,0.0,0.0,0.005155812327553019,0.6828840023391701
247,0.0,0.13057446101702344,0.04704711164951804,0.0,0.0,0.0,0.0,0.756005157115781
248,0.0,0.24055281214834576,0.08554174969296796,0.0,0.0,0.0,0.02314721326746103,0.8889830091183253
249,0.0,0.17661188063150854,0.09745446072269237,0.0,0.0,0.0,0.0,0.2276574486392133
250,0.0,0.25333203011270106,0.03764624039916052,0.0,0.0,0.0,0.0,0.14324238928581193
251,0.0,0.40771779169414246,0.0009555079829571138,0.0,0.0,0.0,0.0,0.529627939364066
252,0.46162194339103496,0.5119440769014645,0.0,0.0,0.0,0.0,0.0,0.9111820352546127
253,0.8282315394738666,0.5065145910457425,0.0,0.0,0.0,0.0,0.0,0.3561341184015888
254,0.9110673898056051,0.4298285856524771,0.0,0.0,0.0,0.0,0.0,0.9130993447212118
255,0.8690928900146208,0.1443329545548105,0.0,0.0,0.0,0.0,0.0,0.6093072448327448
256,0.7810535185906139,0.03213696469408403,0.00564655379308989,0.01945292848013179,0.0,0.0,0.0,0.38645907305442123
257,0.26922475070879803,0.025615968215002213,0.04405611030740659,0.014056828628446143,0.0,0.0,0.0,1.0
258,0.5117774819539255,0.15511792268573682,0.03687885309472139,0.029764490579554128,0.0,0.0,0.003747698455862109,0.9911826241096738
259,0.3947860646741903,0.2519632408405478,0.003806823439294068,0.0179268517725712,0.0,0.0,0.012005116829917176,1.0
260,0.31197955519003373,0.3479268788491906,0.0,0.0,0.0,0.0,0.12249692296836953,1.0
261,0.13874344992109736,0.28580921024146483,0.0,0.02654236862867949,0.0,0.0,0.13280837691780767,1.0
262,0.0,0.07010527649262147,0.0,0.09050730199554541,0.0,0.0,0.09014265702663334,1.0
263,0.0,0.026935998801871464,0.0,0.35363640651512224,0.0,0.0,0.11281639055519757,1.0
264,0.0,0.0,0.003759800883138451,1.0,0.0,0.0,0.12377465629076448,1.0
265,0.0,0.0,0.025227380037265646,1.0,0.0,0.0,0.04099223949018452,1.0
266,0.0032585977311201508,0.0,0.0,1.0,0.0,0.0,0.011796925352933883,1.0
267,0.023339790655534872,0.0,0.0008017152167685233,1.0,0.0,0.0,0.0,1.0
268,0.028771719081975865,0.0,0.02586302570991471,1.0,0.0,0.0,0.0,1.0
269,0.010443964351640184,0.0,0.0,1.0,0.0,0.0,0.0,0.9166063263965295
270,0.01593262612721784,0.0,0.0,1.0,0.01316936333375767,0.0,0.0,0.6466118404538488
271,0.005737545309822188,0.0,0.012445877627077386,1.0,0.0,0.0,0.0,0.38997970274667204
272,0.0,0.0,0.09564633322358167,0.5054432044864114,0.02318863357888727,0.0,0.0,0.16161172512484182
273,0.0,0.03986201168621741,0.17138228834199865,0.732728205396599,0.4229190298619087,0.0,0.0,0.1816464919465507
274,0.0,0.0,0.041412375166396405,0.3591342485352183,0.16118178262394045,0.0,0.0,0.3543069680802621
