Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2002,1,1,8,30,16,16,0,2.2,-3,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,9,30,30,30,0,2.3000000000000003,-2,77.96000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,10,30,80,80,0,2.3000000000000003,-1,72.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,11,30,101,101,0,2.3000000000000003,0,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,12,30,146,135,31,2.4000000000000004,0,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,13,30,47,47,0,2.2,0,72.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,14,30,33,33,0,1.8,0,76.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,15,30,3,3,0,1.6,0,83.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,16,30,0,0,0,1.7000000000000002,0,91.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,17,30,0,0,0,1.8,0,100.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,18,30,0,0,0,1.9000000000000001,0,110.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,19,30,0,0,0,1.8,0,120.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,20,30,0,0,0,1.6,0,130.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,21,30,0,0,0,1.6,0,140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,22,30,0,0,0,1.5,0,149.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,1,23,30,0,0,0,1.5,0,155.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,0,30,0,0,0,1.7000000000000002,0,155.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,1,30,0,0,0,1.7000000000000002,0,150.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,2,30,0,0,0,1.6,0,142.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,3,30,0,0,0,1.6,0,132.92000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,4,30,0,0,0,1.6,0,122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,5,30,0,0,0,1.6,0,112.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,6,30,0,0,0,1.5,0,102.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,7,30,0,0,0,1.2000000000000002,0,93.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,8,30,11,11,0,1.2000000000000002,0,84.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,9,30,61,61,0,1.4000000000000001,0,77.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,10,30,31,31,0,1.4000000000000001,1,72.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,11,30,128,125,10,1.2000000000000002,1,69.96000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,12,30,208,146,178,0.9,2,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,13,30,60,60,0,0.5,2,72.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,14,30,13,13,0,0.2,3,76.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,15,30,32,32,0,0.1,2,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,16,30,0,0,0,0.1,2,91.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,17,30,0,0,0,0.2,1,100.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,18,30,0,0,0,0.30000000000000004,1,110.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,19,30,0,0,0,0.4,1,120.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,20,30,0,0,0,0.4,1,130.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,21,30,0,0,0,0.6000000000000001,1,140.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,22,30,0,0,0,0.7000000000000001,1,149.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,2,23,30,0,0,0,0.8,1,155.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,0,30,0,0,0,0.9,1,155.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,1,30,0,0,0,0.9,0,150.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,2,30,0,0,0,0.8,0,142.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,3,30,0,0,0,0.7000000000000001,0,132.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,4,30,0,0,0,0.6000000000000001,0,122.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,5,30,0,0,0,0.7000000000000001,0,112.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,6,30,0,0,0,0.8,0,102.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,7,30,0,0,0,0.8,0,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,8,30,68,27,455,0.7000000000000001,0,84.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,9,30,193,48,691,0.8,1,77.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,10,30,130,117,45,1,2,72.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,11,30,179,144,99,1.2000000000000002,3,69.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,12,30,357,65,837,1.3,3,69.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,13,30,172,130,136,1.1,3,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,14,30,218,50,721,0.9,2,76.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,15,30,96,33,529,1,1,83.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,16,30,0,0,0,1.1,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,17,30,0,0,0,1.1,1,100.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,18,30,0,0,0,1.2000000000000002,0,110.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,19,30,0,0,0,1.2000000000000002,0,120.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,20,30,0,0,0,1.2000000000000002,0,130.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,21,30,0,0,0,1.1,0,140.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,22,30,0,0,0,1.1,0,149.17000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,3,23,30,0,0,0,1.1,0,154.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,0,30,0,0,0,1,0,155.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,1,30,0,0,0,1,0,150.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,2,30,0,0,0,0.9,1,142.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,3,30,0,0,0,0.8,1,132.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,4,30,0,0,0,0.8,0,122.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,5,30,0,0,0,0.8,0,112.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,6,30,0,0,0,0.8,0,102.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,7,30,0,0,0,0.8,0,93.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,8,30,5,5,0,0.9,0,84.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,9,30,47,47,0,1.1,0,77.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,10,30,111,108,9,0.9,0,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,11,30,39,39,0,0.7000000000000001,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,12,30,46,46,0,0.7000000000000001,1,69.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,13,30,34,34,0,0.9,1,71.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,14,30,83,83,1,0.9,1,76.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,15,30,96,35,503,0.8,0,83.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,16,30,0,0,0,0.7000000000000001,0,91.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,17,30,0,0,0,0.7000000000000001,0,100.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,18,30,0,0,0,0.9,0,110.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,19,30,0,0,0,1,0,120.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,20,30,0,0,0,1,0,130.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,21,30,0,0,0,1.1,0,140.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,22,30,0,0,0,1.1,0,149.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,4,23,30,0,0,0,1.1,0,154.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,0,30,0,0,0,1,0,155.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,1,30,0,0,0,0.9,0,150.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,2,30,0,0,0,0.9,-1,142.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,3,30,0,0,0,0.9,-1,132.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,4,30,0,0,0,0.9,-1,122.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,5,30,0,0,0,0.8,-1,112.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,6,30,0,0,0,0.8,-1,102.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,7,30,0,0,0,0.7000000000000001,-1,93.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,8,30,33,31,17,0.7000000000000001,0,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,9,30,94,81,60,0.8,0,77.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,10,30,138,120,61,0.8,0,72.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,11,30,178,146,92,0.6000000000000001,1,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,12,30,32,32,0,0.6000000000000001,1,69.35000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,13,30,47,47,0,0.7000000000000001,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,14,30,79,79,0,0.6000000000000001,1,76.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,15,30,33,33,0,0.6000000000000001,0,82.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,16,30,0,0,0,0.6000000000000001,0,90.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,17,30,0,0,0,0.7000000000000001,0,100.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,18,30,0,0,0,0.9,0,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,19,30,0,0,0,0.9,0,120.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,20,30,0,0,0,0.8,0,130.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,21,30,0,0,0,0.9,0,140.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,22,30,0,0,0,0.8,0,148.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,5,23,30,0,0,0,0.6000000000000001,0,154.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,0,30,0,0,0,0.5,0,155.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,1,30,0,0,0,0.4,0,150.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,2,30,0,0,0,0.4,0,142.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,3,30,0,0,0,0.4,0,132.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,4,30,0,0,0,0.5,0,122.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,5,30,0,0,0,0.4,1,112.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,6,30,0,0,0,0.30000000000000004,1,102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,7,30,0,0,0,0.1,1,93.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,8,30,8,8,0,0.1,1,84.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,9,30,43,43,0,0.4,2,77.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,10,30,46,46,0,0.8,2,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,11,30,68,68,0,0.8,2,69.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,12,30,70,70,0,0.5,2,69.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,13,30,73,73,0,0.30000000000000004,2,71.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,14,30,113,94,78,0.2,2,76.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,15,30,31,31,0,0.2,2,82.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,16,30,0,0,0,0.4,2,90.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,17,30,0,0,0,0.7000000000000001,2,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,18,30,0,0,0,1,2,109.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,19,30,0,0,0,1.3,2,119.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,20,30,0,0,0,1.8,2,130.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,21,30,0,0,0,2.3000000000000003,3,140.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,22,30,0,0,0,2.4000000000000004,3,148.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,6,23,30,0,0,0,2.3000000000000003,3,154.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,0,30,0,0,0,2.2,3,155.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,1,30,0,0,0,2,3,150.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,2,30,0,0,0,1.9000000000000001,3,142.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,3,30,0,0,0,1.8,3,132.92000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,4,30,0,0,0,1.7000000000000002,3,122.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,5,30,0,0,0,1.6,3,112.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,6,30,0,0,0,1.6,3,102.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,7,30,0,0,0,1.8,3,93.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,8,30,35,32,34,1.9000000000000001,3,84.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,9,30,63,63,0,2.1,3,77.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,10,30,116,112,14,2.2,4,72.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,11,30,165,144,60,2.2,5,69.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,12,30,216,150,183,2,5,69.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,13,30,22,22,0,1.8,6,71.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,14,30,110,95,61,1.6,5,75.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,15,30,43,43,0,1.6,4,82.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,16,30,0,0,0,1.7000000000000002,4,90.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,17,30,0,0,0,1.6,3,99.74000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,18,30,0,0,0,1.6,3,109.57000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,19,30,0,0,0,1.7000000000000002,3,119.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,20,30,0,0,0,1.7000000000000002,3,130.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,21,30,0,0,0,1.7000000000000002,3,139.89000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,22,30,0,0,0,1.7000000000000002,3,148.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,7,23,30,0,0,0,1.6,3,154.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,0,30,0,0,0,1.6,3,155.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,1,30,0,0,0,1.6,3,150.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,2,30,0,0,0,1.6,3,142.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,3,30,0,0,0,1.6,3,132.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,4,30,0,0,0,1.6,2,122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,5,30,0,0,0,1.6,2,112.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,6,30,0,0,0,1.5,2,102.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,7,30,0,0,0,1.5,2,93.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,8,30,71,27,476,1.8,3,84.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,9,30,199,46,711,2.3000000000000003,4,77.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,10,30,300,63,781,2.7,5,72.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,11,30,360,67,830,3,6,69.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,12,30,368,64,845,3,6,68.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,13,30,324,57,826,2.5,6,71.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,14,30,232,48,752,1.8,5,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,15,30,109,32,585,1.3,3,82.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,16,30,0,0,0,1.3,2,90.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,17,30,0,0,0,1.3,2,99.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,18,30,0,0,0,1.3,2,109.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,19,30,0,0,0,1.3,1,119.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,20,30,0,0,0,1.3,1,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,21,30,0,0,0,1.3,1,139.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,22,30,0,0,0,1.3,1,148.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,8,23,30,0,0,0,1.2000000000000002,0,154.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,0,30,0,0,0,1.2000000000000002,0,155.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,1,30,0,0,0,1.2000000000000002,0,150.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,2,30,0,0,0,1.2000000000000002,0,142.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,3,30,0,0,0,1.2000000000000002,0,132.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,4,30,0,0,0,1.2000000000000002,0,122.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,5,30,0,0,0,1.1,0,112.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,6,30,0,0,0,1.1,0,102.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,7,30,0,0,0,1,0,93.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,8,30,74,25,514,1.3,1,84.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,9,30,203,44,736,1.4000000000000001,3,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,9,10,30,307,62,802,1,4,72.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
